#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
332952,7944278,NEWENTRY,-,-,-,-,-,Record to support submission of GeneRIFs for a gene not in Gene.,other,-,-,-,-,20210529,-
332952,64845252,G4B84_003020,G4B84_003020,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845253,G4B84_003021,G4B84_003021,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845254,G4B84_003022,G4B84_003022,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845255,G4B84_003023,G4B84_003023,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64845256,G4B84_003024,G4B84_003024,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64845257,G4B84_003025,G4B84_003025,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64845258,G4B84_003026,G4B84_003026,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64845259,G4B84_003027,G4B84_003027,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845260,G4B84_003028,G4B84_003028,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845261,G4B84_003029,G4B84_003029,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845262,G4B84_003030,G4B84_003030,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64845263,G4B84_003031,G4B84_003031,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845264,G4B84_003032,G4B84_003032,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64845265,G4B84_003033,G4B84_003033,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64845266,G4B84_003034,G4B84_003034,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64845267,G4B84_003035,G4B84_003035,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845268,G4B84_003036,G4B84_003036,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845269,G4B84_003037,G4B84_003037,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845270,G4B84_003038,G4B84_003038,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845271,G4B84_003039,G4B84_003039,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845272,G4B84_003040,G4B84_003040,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845273,G4B84_003041,G4B84_003041,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845274,G4B84_003042,G4B84_003042,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845275,G4B84_003043,G4B84_003043,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845276,G4B84_003044,G4B84_003044,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845277,G4B84_003045,G4B84_003045,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845278,G4B84_003046,G4B84_003046,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64845279,G4B84_003047,G4B84_003047,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64845280,G4B84_003048,G4B84_003048,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64845281,G4B84_003049,G4B84_003049,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845282,G4B84_003050,G4B84_003050,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64845283,G4B84_003051,G4B84_003051,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845284,G4B84_003052,G4B84_003052,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845285,G4B84_003053,G4B84_003053,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845286,G4B84_003054,G4B84_003054,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64845287,G4B84_003055,G4B84_003055,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845288,G4B84_003056,G4B84_003056,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845289,G4B84_003057,G4B84_003057,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845290,G4B84_003058,G4B84_003058,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845291,G4B84_003059,G4B84_003059,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64845292,G4B84_003060,G4B84_003060,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845293,G4B84_003061,G4B84_003061,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845294,G4B84_003062,G4B84_003062,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845295,G4B84_003063,G4B84_003063,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845296,G4B84_003064,G4B84_003064,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64845297,G4B84_003065,G4B84_003065,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845298,G4B84_003066,G4B84_003066,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64845299,G4B84_003067,G4B84_003067,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845300,G4B84_003068,G4B84_003068,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845301,G4B84_003069,G4B84_003069,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64845302,G4B84_003070,G4B84_003070,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64845303,G4B84_003071,G4B84_003071,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845304,G4B84_003072,G4B84_003072,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64845305,G4B84_003073,G4B84_003073,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845306,G4B84_003074,G4B84_003074,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64845307,G4B84_003075,G4B84_003075,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845308,G4B84_003076,G4B84_003076,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845309,G4B84_003077,G4B84_003077,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845310,G4B84_003078,G4B84_003078,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64845311,G4B84_003079,G4B84_003079,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845312,G4B84_003080,G4B84_003080,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845313,G4B84_003081,G4B84_003081,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845314,G4B84_003082,G4B84_003082,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845315,G4B84_003083,G4B84_003083,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845316,G4B84_003084,G4B84_003084,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64845317,G4B84_003085,G4B84_003085,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64845318,G4B84_003086,G4B84_003086,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64845319,G4B84_003087,G4B84_003087,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845320,G4B84_003088,G4B84_003088,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845321,G4B84_003089,G4B84_003089,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845322,G4B84_003090,G4B84_003090,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845323,G4B84_003091,G4B84_003091,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64845324,G4B84_003092,G4B84_003092,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845325,G4B84_003093,G4B84_003093,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845326,G4B84_003094,G4B84_003094,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64845327,G4B84_003095,G4B84_003095,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845328,G4B84_003096,G4B84_003096,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845329,G4B84_003097,G4B84_003097,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845330,G4B84_003098,G4B84_003098,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845331,G4B84_003099,G4B84_003099,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845332,G4B84_003100,G4B84_003100,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845333,G4B84_003101,G4B84_003101,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845334,G4B84_003102,G4B84_003102,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845335,G4B84_003103,G4B84_003103,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845336,G4B84_003104,G4B84_003104,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845337,G4B84_003105,G4B84_003105,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845338,G4B84_003106,G4B84_003106,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845339,G4B84_003107,G4B84_003107,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845340,G4B84_003108,G4B84_003108,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64845341,G4B84_003109,G4B84_003109,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845342,G4B84_003110,G4B84_003110,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845343,G4B84_003111,G4B84_003111,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845344,G4B84_003112,G4B84_003112,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64845345,G4B84_003113,G4B84_003113,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845346,G4B84_003114,G4B84_003114,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845347,G4B84_003115,G4B84_003115,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845348,G4B84_003116,G4B84_003116,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845349,G4B84_003117,G4B84_003117,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64845350,G4B84_003118,G4B84_003118,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845351,G4B84_003119,G4B84_003119,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64845352,G4B84_003120,G4B84_003120,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845353,G4B84_003121,G4B84_003121,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845354,G4B84_003122,G4B84_003122,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845355,G4B84_003123,G4B84_003123,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845356,G4B84_003124,G4B84_003124,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845357,G4B84_003125,G4B84_003125,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845358,G4B84_003126,G4B84_003126,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845359,G4B84_003127,G4B84_003127,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845360,G4B84_003128,G4B84_003128,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845361,G4B84_003129,G4B84_003129,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64845362,G4B84_003130,G4B84_003130,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845363,G4B84_003131,G4B84_003131,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845364,G4B84_003132,G4B84_003132,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64845365,G4B84_003133,G4B84_003133,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845366,G4B84_003134,G4B84_003134,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845367,G4B84_003135,G4B84_003135,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64845368,G4B84_003136,G4B84_003136,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845369,G4B84_003137,G4B84_003137,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845370,G4B84_003138,G4B84_003138,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845371,G4B84_003139,G4B84_003139,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64845372,G4B84_003140,G4B84_003140,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845373,G4B84_003141,G4B84_003141,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64845374,G4B84_003142,G4B84_003142,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845375,G4B84_003143,G4B84_003143,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845376,G4B84_003144,G4B84_003144,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845377,G4B84_003145,G4B84_003145,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845378,G4B84_003146,G4B84_003146,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845379,G4B84_003147,G4B84_003147,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64845380,G4B84_003148,G4B84_003148,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845381,G4B84_003149,G4B84_003149,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845382,G4B84_003150,G4B84_003150,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845383,G4B84_003151,G4B84_003151,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845384,G4B84_003152,G4B84_003152,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64845385,G4B84_003153,G4B84_003153,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845386,G4B84_003154,G4B84_003154,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845387,G4B84_003155,G4B84_003155,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845388,G4B84_003156,G4B84_003156,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845389,G4B84_003157,G4B84_003157,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64845390,G4B84_003158,G4B84_003158,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64845391,G4B84_003159,G4B84_003159,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845392,G4B84_003160,G4B84_003160,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845393,G4B84_003161,G4B84_003161,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845394,G4B84_003162,G4B84_003162,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64845395,G4B84_003163,G4B84_003163,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845396,G4B84_003164,G4B84_003164,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64845397,G4B84_003165,G4B84_003165,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845398,G4B84_003166,G4B84_003166,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845399,G4B84_003167,G4B84_003167,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845400,G4B84_003168,G4B84_003168,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845401,G4B84_003169,G4B84_003169,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845402,G4B84_003170,G4B84_003170,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845403,G4B84_003171,G4B84_003171,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64845404,G4B84_003172,G4B84_003172,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64845405,G4B84_003173,G4B84_003173,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845406,G4B84_003174,G4B84_003174,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845407,G4B84_003175,G4B84_003175,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845408,G4B84_003176,G4B84_003176,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64845409,G4B84_003177,G4B84_003177,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64845410,G4B84_003178,G4B84_003178,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845411,G4B84_003179,G4B84_003179,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64845412,G4B84_003180,G4B84_003180,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64845413,G4B84_003181,G4B84_003181,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845414,G4B84_003182,G4B84_003182,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845415,G4B84_003183,G4B84_003183,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845416,G4B84_003184,G4B84_003184,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845417,G4B84_003185,G4B84_003185,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845418,G4B84_003186,G4B84_003186,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845419,G4B84_003187,G4B84_003187,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64845420,G4B84_003188,G4B84_003188,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845421,G4B84_003189,G4B84_003189,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845422,G4B84_003190,G4B84_003190,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845423,G4B84_003191,G4B84_003191,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845424,G4B84_003192,G4B84_003192,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845425,G4B84_003193,G4B84_003193,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845426,G4B84_003194,G4B84_003194,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64845427,G4B84_003195,G4B84_003195,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64845428,G4B84_003196,G4B84_003196,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64845429,G4B84_003197,G4B84_003197,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845430,G4B84_003198,G4B84_003198,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64845431,G4B84_003199,G4B84_003199,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845432,G4B84_003200,G4B84_003200,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845433,G4B84_003201,G4B84_003201,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845434,G4B84_003202,G4B84_003202,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845435,G4B84_003203,G4B84_003203,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64845436,G4B84_003204,G4B84_003204,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64845437,G4B84_003205,G4B84_003205,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64845438,G4B84_003206,G4B84_003206,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845439,G4B84_003207,G4B84_003207,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64845440,G4B84_003208,G4B84_003208,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64845441,G4B84_003209,G4B84_003209,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64845442,G4B84_003210,G4B84_003210,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845443,G4B84_003211,G4B84_003211,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845444,G4B84_003212,G4B84_003212,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64845445,G4B84_003213,G4B84_003213,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64845446,G4B84_003214,G4B84_003214,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845447,G4B84_003215,G4B84_003215,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64845448,G4B84_003216,G4B84_003216,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
332952,64845449,G4B84_003217,G4B84_003217,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64845450,G4B84_003218,G4B84_003218,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
332952,64845451,G4B84_003219,G4B84_003219,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210512,-
332952,64845452,G4B84_003220,G4B84_003220,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
332952,64845453,G4B84_003221,G4B84_003221,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845454,G4B84_003222,G4B84_003222,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845455,G4B84_003223,G4B84_003223,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845456,G4B84_003224,G4B84_003224,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210515,-
332952,64845457,G4B84_003225,G4B84_003225,-,-,2,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
