#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
6185,4097435,ATP6,-,-,-,MT,-,ATP synthase F0 subunit 6,protein-coding,-,-,-,ATP synthase F0 subunit 6,20210223,-
6185,24589655,MS3_0019483,MS3_0019483,MS3_01945,-,Unknown,-,putative microtubule-associated protein tau,protein-coding,-,-,-,putative microtubule-associated protein tau,20210223,-
6185,24589657,MS3_0019486,MS3_0019486,MS3_01948,-,Unknown,-,rpgr-interacting protein 1 related,protein-coding,-,-,-,rpgr-interacting protein 1 related,20210313,-
6185,24589658,MS3_0019480,MS3_0019480,MS3_01949,-,Unknown,-,putative retinoblastoma-binding protein 4 (rbbp4),protein-coding,-,-,-,putative retinoblastoma-binding protein 4 (rbbp4),20210327,-
6185,24589659,MS3_0019479,MS3_0019479,MS3_01950,-,Unknown,-,putative growth arrest and DNA-damage-inducible proteins-interacting protein,protein-coding,-,-,-,putative growth arrest and DNA-damage-inducible proteins-interacting protein,20210327,-
6185,24589660,MS3_0019478,MS3_0019478,MS3_01951,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24589661,MS3_0019468,MS3_0019468,MS3_01952,-,Unknown,-,putative annexin,protein-coding,-,-,-,putative annexin,20210313,-
6185,24589662,MS3_0019472,MS3_0019472,MS3_01953,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24589663,MS3_0019474,MS3_0019474,MS3_01954,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24589664,MS3_0019471,MS3_0019471,MS3_01955,-,Unknown,-,crp-related protein,protein-coding,-,-,-,crp-related protein,20210313,-
6185,24589665,MS3_0019488,MS3_0019488,MS3_01956,-,Unknown,-,coproporphyrinogen oxidase,protein-coding,-,-,-,coproporphyrinogen oxidase,20210313,-
6185,24589666,MS3_0019482,MS3_0019482,MS3_01957,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24589667,MS3_0019484,MS3_0019484,MS3_01958,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210327,-
6185,24589668,MS3_0019475,MS3_0019475,MS3_01959,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24589669,MS3_0019473,MS3_0019473,MS3_01960,-,Unknown,-,ubiquitin-specific peptidase 45 (C19 family),protein-coding,-,-,-,ubiquitin-specific peptidase 45 (C19 family),20210313,-
6185,24589670,MS3_0019487,MS3_0019487,MS3_01961,-,Unknown,-,putative phosphatidylinositol-binding clathrin assembly protein,protein-coding,-,-,-,putative phosphatidylinositol-binding clathrin assembly protein,20210313,-
6185,24589671,MS3_0019485,MS3_0019485,MS3_01962,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24589673,MS3_0019469,MS3_0019469,MS3_01964,-,Unknown,-,putative annexin,protein-coding,-,-,-,putative annexin,20210313,-
6185,24589675,MS3_0017245,MS3_0017245,MS3_01966,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24589676,MS3_0017250,MS3_0017250,MS3_01967,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24589677,MS3_0017252,MS3_0017252,MS3_01968,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24589678,MS3_0017248,MS3_0017248,MS3_01970,-,Unknown,-,putative peptidyl-prolyl cis-trans isomerase (cyclophilin),protein-coding,-,-,-,putative peptidyl-prolyl cis-trans isomerase (cyclophilin),20210313,-
6185,24589679,MS3_0017253,MS3_0017253,MS3_01971,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24589680,MS3_0017254,MS3_0017254,MS3_01972,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210327,-
6185,24589682,MS3_0017246,MS3_0017246,MS3_01976,-,Unknown,-,photoreceptor-specific nuclear receptor related,protein-coding,-,-,-,photoreceptor-specific nuclear receptor related,20210313,-
6185,24589683,MS3_0017247,MS3_0017247,MS3_01977,-,Unknown,-,putative junctophilin,protein-coding,-,-,-,putative junctophilin,20210327,-
6185,24589685,MS3_0015069,MS3_0015069,MS3_01979,-,Unknown,-,putative thyroid hormone receptor,protein-coding,-,-,-,putative thyroid hormone receptor,20210313,-
6185,24589686,MS3_0015074,MS3_0015074,MS3_01980,-,Unknown,-,putative organic anion transporter,protein-coding,-,-,-,putative organic anion transporter,20210327,-
6185,24589687,MS3_0015075,MS3_0015075,MS3_01981,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24589688,MS3_0015077,MS3_0015077,MS3_01982,-,Unknown,-,putative laminin gamma-1 chain,protein-coding,-,-,-,putative laminin gamma-1 chain,20210223,-
6185,24589689,MS3_0015073,MS3_0015073,MS3_01983,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210327,-
6185,24589690,MS3_0015068,MS3_0015068,MS3_01984,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210327,-
6185,24589691,MS3_0015076,MS3_0015076,MS3_01985,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24589692,MS3_0015080,MS3_0015080,MS3_01986,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24589693,MS3_0015078,MS3_0015078,MS3_01987,-,Unknown,-,serine/threonine kinase,protein-coding,-,-,-,serine/threonine kinase,20210313,-
6185,24589694,MS3_0015070,MS3_0015070,MS3_01988,-,Unknown,-,putative voltage-dependent anion-selective channel,protein-coding,-,-,-,putative voltage-dependent anion-selective channel,20210223,-
6185,24589695,MS3_0015067,MS3_0015067,MS3_01989,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24589696,MS3_0015079,MS3_0015079,MS3_01990,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24589698,MS3_0015071,MS3_0015071,MS3_01992,-,Unknown,-,egg protein CP391S-like protein,protein-coding,-,-,-,egg protein CP391S-like protein,20210223,-
6185,24589700,MS3_0014868,MS3_0014868,MS3_01994,-,Unknown,-,calpain (C02 family),protein-coding,-,-,-,calpain (C02 family),20210327,-
6185,24589702,MS3_0014869,MS3_0014869,MS3_01996,-,Unknown,-,subfamily S1A unassigned peptidase (S01 family),protein-coding,-,-,-,subfamily S1A unassigned peptidase (S01 family),20210327,-
6185,24589704,MS3_0014866,MS3_0014866,MS3_01998,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210327,-
6185,24589705,MS3_0014863,MS3_0014863,MS3_01999,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24589706,MS3_0014870,MS3_0014870,MS3_02000,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24589707,MS3_0014867,MS3_0014867,MS3_02001,-,Unknown,-,acyl-CoA:glycerol-3-phosphate acyltransferase,protein-coding,-,-,-,acyl-CoA:glycerol-3-phosphate acyltransferase,20210313,-
6185,24589708,MS3_0014871,MS3_0014871,MS3_02002,-,Unknown,-,putative atp-dependent RNA helicase,protein-coding,-,-,-,putative atp-dependent RNA helicase,20210313,-
6185,24589709,MS3_0014865,MS3_0014865,MS3_02005,-,Unknown,-,putative organic anion transporter,protein-coding,-,-,-,putative organic anion transporter,20210313,-
6185,24589710,MS3_0013611,MS3_0013611,MS3_02006,-,Unknown,-,putative tbc1 domain family member 2 (paris-1),protein-coding,-,-,-,putative tbc1 domain family member 2 (paris-1),20210313,-
6185,24589712,MS3_0013616,MS3_0013616,MS3_02009,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24589714,MS3_0013613,MS3_0013613,MS3_02012,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24589716,MS3_0013618,MS3_0013618,MS3_02014,-,Unknown,-,rRNA processing protein ebna1-binding protein-related protein,protein-coding,-,-,-,rRNA processing protein ebna1-binding protein-related protein,20210327,-
6185,24589717,MS3_0013612,MS3_0013612,MS3_02015,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24589718,MS3_0013623,MS3_0013623,MS3_02017,-,Unknown,-,putative goodpasture antigen-binding protein,protein-coding,-,-,-,putative goodpasture antigen-binding protein,20210327,-
6185,24589719,MS3_0013621,MS3_0013621,MS3_02018,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24589720,MS3_0013624,MS3_0013624,MS3_02019,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24589721,MS3_0013614,MS3_0013614,MS3_02020,-,Unknown,-,Myb1-related transcription factor,protein-coding,-,-,-,Myb1-related transcription factor,20210313,-
6185,24589722,MS3_0013617,MS3_0013617,MS3_02021,-,Unknown,-,putative zinc finger protein,protein-coding,-,-,-,putative zinc finger protein,20210313,-
6185,24589723,MS3_0012248,MS3_0012248,MS3_02023,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24589724,MS3_0012241,MS3_0012241,MS3_02024,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210327,-
6185,24589725,MS3_0012245,MS3_0012245,MS3_02025,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24589726,MS3_0012240,MS3_0012240,MS3_02026,-,Unknown,-,putative sonic hedgehog,protein-coding,-,-,-,putative sonic hedgehog,20210313,-
6185,24589727,MS3_0012250,MS3_0012250,MS3_02027,-,Unknown,-,proteasome subunit alpha 3 (T01 family),protein-coding,-,-,-,proteasome subunit alpha 3 (T01 family),20210313,-
6185,24589728,MS3_0012252,MS3_0012252,MS3_02028,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24589729,MS3_0012249,MS3_0012249,MS3_02029,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210327,-
6185,24589731,MS3_0012242,MS3_0012242,MS3_02032,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24589733,MS3_0012251,MS3_0012251,MS3_02034,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24589734,MS3_0012254,MS3_0012254,MS3_02035,-,Unknown,-,myotubularin-related protein,protein-coding,-,-,-,myotubularin-related protein,20210313,-
6185,24589735,MS3_0012246,MS3_0012246,MS3_02036,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210327,-
6185,24589736,MS3_0012243,MS3_0012243,MS3_02037,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24589737,MS3_0012253,MS3_0012253,MS3_02038,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210327,-
6185,24589738,MS3_0012247,MS3_0012247,MS3_02039,-,Unknown,-,putative gtp-binding protein alpha subunit,protein-coding,-,-,-,putative gtp-binding protein alpha subunit,20210313,-
6185,24589740,MS3_0012244,MS3_0012244,MS3_02041,-,Unknown,-,putative g10 protein-like protein,protein-coding,-,-,-,putative g10 protein-like protein,20210223,-
6185,24589741,MS3_0020835,MS3_0020835,MS3_02042,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210327,-
6185,24589743,MS3_0020826,MS3_0020826,MS3_02044,-,Unknown,-,serine/threonine kinase,protein-coding,-,-,-,serine/threonine kinase,20210313,-
6185,24589744,MS3_0020831,MS3_0020831,MS3_02045,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24589746,MS3_0020839,MS3_0020839,MS3_02047,-,Unknown,-,rabconnectin-related protein,protein-coding,-,-,-,rabconnectin-related protein,20210313,-
6185,24589747,MS3_0020834,MS3_0020834,MS3_02048,-,Unknown,-,putative polyposis locus protein 1-like protein,protein-coding,-,-,-,putative polyposis locus protein 1-like protein,20210313,-
6185,24589748,MS3_0020833,MS3_0020833,MS3_02049,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210327,-
6185,24589749,MS3_0020822,MS3_0020822,MS3_02050,-,Unknown,-,putative rab11,protein-coding,-,-,-,putative rab11,20210313,-
6185,24589750,MS3_0020827,MS3_0020827,MS3_02051,-,Unknown,-,"putative ubiquilin 1, 2",protein-coding,-,-,-,"putative ubiquilin 1, 2",20210313,-
6185,24589751,MS3_0020824,MS3_0020824,MS3_02052,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24589752,MS3_0020823,MS3_0020823,MS3_02053,-,Unknown,-,putative laminin gamma-1 chain,protein-coding,-,-,-,putative laminin gamma-1 chain,20210313,-
6185,24589753,MS3_0020829,MS3_0020829,MS3_02054,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24589754,MS3_0020832,MS3_0020832,MS3_02055,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24589755,MS3_0020837,MS3_0020837,MS3_02056,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24589756,MS3_0014360,MS3_0014360,MS3_02057,-,Unknown,-,putative cationic amino acid transporter,protein-coding,-,-,-,putative cationic amino acid transporter,20210313,-
6185,24589757,MS3_0014361,MS3_0014361,MS3_02058,-,Unknown,-,putative protein serine/threonine kinase,protein-coding,-,-,-,putative protein serine/threonine kinase,20210223,-
6185,24589758,MS3_0014359,MS3_0014359,MS3_02059,-,Unknown,-,putative sno and ski oncogene family,protein-coding,-,-,-,putative sno and ski oncogene family,20210327,-
6185,24589759,MS3_0014353,MS3_0014353,MS3_02060,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24589760,MS3_0014355,MS3_0014355,MS3_02061,-,Unknown,-,putative vacuolar ATP synthase subunit g,protein-coding,-,-,-,putative vacuolar ATP synthase subunit g,20210327,-
6185,24589761,MS3_0014362,MS3_0014362,MS3_02062,-,Unknown,-,putative centaurin alpha,protein-coding,-,-,-,putative centaurin alpha,20210327,-
6185,24589762,MS3_0014352,MS3_0014352,MS3_02063,-,Unknown,-,acyl-CoA dehydrogenase,protein-coding,-,-,-,acyl-CoA dehydrogenase,20210327,-
6185,24589763,MS3_0014357,MS3_0014357,MS3_02064,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210327,-
6185,24589764,MS3_0014356,MS3_0014356,MS3_02065,-,Unknown,-,ubiquitin-specific peptidase 30 (C19 family),protein-coding,-,-,-,ubiquitin-specific peptidase 30 (C19 family),20210313,-
6185,24589765,MS3_0014354,MS3_0014354,MS3_02066,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24589766,MS3_0014363,MS3_0014363,MS3_02067,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24589769,MS3_0018755,MS3_0018755,MS3_02070,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24589771,MS3_0018754,MS3_0018754,MS3_02072,-,Unknown,-,putative RNA-binding protein,protein-coding,-,-,-,putative RNA-binding protein,20210313,-
6185,24589772,MS3_0018751,MS3_0018751,MS3_02073,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24589773,MS3_0018760,MS3_0018760,MS3_02074,-,Unknown,-,notch,protein-coding,-,-,-,notch,20210313,-
6185,24589774,MS3_0018759,MS3_0018759,MS3_02075,-,Unknown,-,putative cyclic nucleotide-gated ion channel,protein-coding,-,-,-,putative cyclic nucleotide-gated ion channel,20210313,-
6185,24589775,MS3_0018758,MS3_0018758,MS3_02076,-,Unknown,-,putative leucine zipper protein,protein-coding,-,-,-,putative leucine zipper protein,20210313,-
6185,24589776,MS3_0018762,MS3_0018762,MS3_02077,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24589777,MS3_0018756,MS3_0018756,MS3_02078,-,Unknown,-,putative dachshund-like protein,protein-coding,-,-,-,putative dachshund-like protein,20210313,-
6185,24589778,MS3_0018752,MS3_0018752,MS3_02079,-,Unknown,-,long-chain-fatty-acid--CoA ligase,protein-coding,-,-,-,long-chain-fatty-acid--CoA ligase,20210313,-
6185,24589780,MS3_0018757,MS3_0018757,MS3_02081,-,Unknown,-,putative ribosomal protein smL37a,protein-coding,-,-,-,putative ribosomal protein smL37a,20210327,-
6185,24589781,MS3_0018761,MS3_0018761,MS3_02082,-,Unknown,-,cathepsin B-like peptidase (C01 family),protein-coding,-,-,-,cathepsin B-like peptidase (C01 family),20210313,-
6185,24589782,MS3_0018753,MS3_0018753,MS3_02083,-,Unknown,-,putative metastasis-associated protein 1 (mta1),protein-coding,-,-,-,putative metastasis-associated protein 1 (mta1),20210327,-
6185,24589783,MS3_0018763,MS3_0018763,MS3_02084,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210327,-
6185,24589784,MS3_0013547,MS3_0013547,MS3_02085,-,Unknown,-,putative heat shock protein 70 (hsp70)-interacting protein,protein-coding,-,-,-,putative heat shock protein 70 (hsp70)-interacting protein,20210313,-
6185,24589785,MS3_0013559,MS3_0013559,MS3_02086,-,Unknown,-,putative cytochrome c,protein-coding,-,-,-,putative cytochrome c,20210313,-
6185,24589786,MS3_0013548,MS3_0013548,MS3_02087,-,Unknown,-,ANP32/acidic nuclear phosphoprotein-like protein,protein-coding,-,-,-,ANP32/acidic nuclear phosphoprotein-like protein,20210313,-
6185,24589788,MS3_0013556,MS3_0013556,MS3_02089,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24589790,MS3_0013555,MS3_0013555,MS3_02091,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24589792,MS3_0013551,MS3_0013551,MS3_02093,-,Unknown,-,"Methylmalonyl-CoA mutase, mitochondrial",protein-coding,-,-,-,"Methylmalonyl-CoA mutase, mitochondrial",20210313,-
6185,24589793,MS3_0013553,MS3_0013553,MS3_02094,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24589794,MS3_0013560,MS3_0013560,MS3_02095,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24589795,MS3_0013550,MS3_0013550,MS3_02096,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24589796,MS3_0013558,MS3_0013558,MS3_02097,-,Unknown,-,"adapter-related protein complex 3, beta subunit",protein-coding,-,-,-,"adapter-related protein complex 3, beta subunit",20210313,-
6185,24589798,MS3_0013549,MS3_0013549,MS3_02099,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210327,-
6185,24589799,MS3_0013552,MS3_0013552,MS3_02100,-,Unknown,-,putative cell adhesion molecule,protein-coding,-,-,-,putative cell adhesion molecule,20210313,-
6185,24589800,MS3_0013561,MS3_0013561,MS3_02101,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24589801,MS3_0013557,MS3_0013557,MS3_02102,-,Unknown,-,"adapter-related protein complex 3, beta subunit",protein-coding,-,-,-,"adapter-related protein complex 3, beta subunit",20210313,-
6185,24589803,MS3_0012128,MS3_0012128,MS3_02104,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24589804,MS3_0012129,MS3_0012129,MS3_02105,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24589805,MS3_0012130,MS3_0012130,MS3_02106,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24589807,MS3_0012125,MS3_0012125,MS3_02108,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24589808,MS3_0012134,MS3_0012134,MS3_02109,-,Unknown,-,putative small VCP/p97-interacting protein,protein-coding,-,-,-,putative small VCP/p97-interacting protein,20210313,-
6185,24589809,MS3_0012127,MS3_0012127,MS3_02110,-,Unknown,-,putative myst histone acetyltransferase,protein-coding,-,-,-,putative myst histone acetyltransferase,20210327,-
6185,24589810,MS3_0012131,MS3_0012131,MS3_02111,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24589811,MS3_0012132,MS3_0012132,MS3_02112,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24589812,MS3_0012126,MS3_0012126,MS3_02113,-,Unknown,-,putative cadherin,protein-coding,-,-,-,putative cadherin,20210313,-
6185,24589813,MS3_0012133,MS3_0012133,MS3_02114,-,Unknown,-,putative set and mynd domain containing,protein-coding,-,-,-,putative set and mynd domain containing,20210327,-
6185,24589814,MS3_0012124,MS3_0012124,MS3_02115,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210327,-
6185,24589815,MS3_0018517,MS3_0018517,MS3_02116,-,Unknown,-,putative peptide chain release factor,protein-coding,-,-,-,putative peptide chain release factor,20210313,-
6185,24589819,MS3_0018504,MS3_0018504,MS3_02120,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24589820,MS3_0018501,MS3_0018501,MS3_02121,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24589821,MS3_0018507,MS3_0018507,MS3_02122,-,Unknown,-,"putative autocrine motility factor receptor, amfr",protein-coding,-,-,-,"putative autocrine motility factor receptor, amfr",20210327,-
6185,24589822,MS3_0018515,MS3_0018515,MS3_02123,-,Unknown,-,putative f-box and wd40 domain protein,protein-coding,-,-,-,putative f-box and wd40 domain protein,20210313,-
6185,24589824,MS3_0018518,MS3_0018518,MS3_02125,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24589825,MS3_0018513,MS3_0018513,MS3_02126,-,Unknown,-,putative nedd4-binding protein 2,protein-coding,-,-,-,putative nedd4-binding protein 2,20210313,-
6185,24589826,MS3_0018502,MS3_0018502,MS3_02127,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24589827,MS3_0018519,MS3_0018519,MS3_02128,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24589828,MS3_0018509,MS3_0018509,MS3_02129,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24589829,MS3_0018510,MS3_0018510,MS3_02130,-,Unknown,-,acyl-CoA:glycerol-3-phosphate acyltransferase,protein-coding,-,-,-,acyl-CoA:glycerol-3-phosphate acyltransferase,20210313,-
6185,24589830,MS3_0018503,MS3_0018503,MS3_02131,-,Unknown,-,twik family of potassium channels-related protein,protein-coding,-,-,-,twik family of potassium channels-related protein,20210313,-
6185,24589831,MS3_0018506,MS3_0018506,MS3_02132,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24589832,MS3_0018508,MS3_0018508,MS3_02133,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24589833,MS3_0018511,MS3_0018511,MS3_02134,-,Unknown,-,putative rac guanyl-nucleotide exchange factor,protein-coding,-,-,-,putative rac guanyl-nucleotide exchange factor,20210313,-
6185,24589834,MS3_0018516,MS3_0018516,MS3_02135,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24589835,MS3_0018505,MS3_0018505,MS3_02136,-,Unknown,-,putative malate dehydrogenase,protein-coding,-,-,-,putative malate dehydrogenase,20210313,-
6185,24589837,MS3_0018514,MS3_0018514,MS3_02138,-,Unknown,-,putative nedd4-binding protein 2,protein-coding,-,-,-,putative nedd4-binding protein 2,20210327,-
6185,24589838,MS3_0016119,MS3_0016119,MS3_02139,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210313,-
6185,24589839,MS3_0016121,MS3_0016121,MS3_02140,-,Unknown,-,"putative myelin transcription factor 1, myt1",protein-coding,-,-,-,"putative myelin transcription factor 1, myt1",20210313,-
6185,24589840,MS3_0016127,MS3_0016127,MS3_02141,-,Unknown,-,putative 60s ribosomal protein L13a,protein-coding,-,-,-,putative 60s ribosomal protein L13a,20210313,-
6185,24589841,MS3_0016128,MS3_0016128,MS3_02142,-,Unknown,-,feline leukemia virus subgroup C receptor-related protein,protein-coding,-,-,-,feline leukemia virus subgroup C receptor-related protein,20210327,-
6185,24589842,MS3_0016124,MS3_0016124,MS3_02143,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24589843,MS3_0016123,MS3_0016123,MS3_02144,-,Unknown,-,putative aryl hydrocarbon receptor,protein-coding,-,-,-,putative aryl hydrocarbon receptor,20210313,-
6185,24589844,MS3_0016125,MS3_0016125,MS3_02145,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24589845,MS3_0016120,MS3_0016120,MS3_02146,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210327,-
6185,24589846,MS3_0016126,MS3_0016126,MS3_02147,-,Unknown,-,putative jnk/sapk-associated protein,protein-coding,-,-,-,putative jnk/sapk-associated protein,20210313,-
6185,24589847,MS3_0017620,MS3_0017620,MS3_02148,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210223,-
6185,24589848,MS3_0017626,MS3_0017626,MS3_02149,-,Unknown,-,polycystin 1-related protein,protein-coding,-,-,-,polycystin 1-related protein,20210313,-
6185,24589850,MS3_0017619,MS3_0017619,MS3_02151,-,Unknown,-,putative carbon catabolite repressor protein,protein-coding,-,-,-,putative carbon catabolite repressor protein,20210313,-
6185,24589851,MS3_0017614,MS3_0017614,MS3_02152,-,Unknown,-,"putative protoporphyrinogen oxidase, chloroplast/mitochondrial precursor",protein-coding,-,-,-,"putative protoporphyrinogen oxidase, chloroplast/mitochondrial precursor",20210327,-
6185,24589853,MS3_0017616,MS3_0017616,MS3_02154,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210327,-
6185,24589854,MS3_0017624,MS3_0017624,MS3_02155,-,Unknown,-,putative adhesion regulating molecule 1,protein-coding,-,-,-,putative adhesion regulating molecule 1,20210313,-
6185,24589855,MS3_0017623,MS3_0017623,MS3_02156,-,Unknown,-,nedd-4-like E3 ubiquitin-protein ligase,protein-coding,-,-,-,nedd-4-like E3 ubiquitin-protein ligase,20210313,-
6185,24589856,MS3_0017618,MS3_0017618,MS3_02157,-,Unknown,-,putative bhlhzip transcription factor max/bigmax,protein-coding,-,-,-,putative bhlhzip transcription factor max/bigmax,20210313,-
6185,24589858,MS3_0017628,MS3_0017628,MS3_02159,-,Unknown,-,putative bucentaur,protein-coding,-,-,-,putative bucentaur,20210313,-
